DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20230810,4.34,4.34,4.41,4.3,150394.000000,65315772.000000,40028872.000000,0.000000
20230811,4.38,4.32,4.44,4.3,161318.000000,70104848.000000,40028872.000000,0.000000
20230814,4.26,4.28,4.31,4.19,158834.156250,67659032.000000,40028872.000000,1.000000
20230815,4.28,4.27,4.31,4.22,141143.000000,60142320.000000,40028872.000000,0.000000
20230816,4.26,4.31,4.39,4.2,168120.156250,72291032.000000,40028872.000000,1.000000
20230817,4.29,4.29,4.33,4.21,143931.296875,61373820.000000,40028872.000000,0.000000
20230818,4.27,4.22,4.37,4.21,156639.953125,66943128.000000,40028872.000000,0.000000
20230821,4.2,4.14,4.26,4.12,143744.000000,60145596.000000,40028872.000000,0.000000
20230822,4.15,4.16,4.2,4.11,172260.000000,71636384.000000,40028872.000000,1.000000
20230823,4.15,4.09,4.18,4.07,122445.203125,50457600.000000,40028872.000000,0.000000
20230824,4.09,4.04,4.12,4.01,131734.187500,53483968.000000,40028872.000000,0.000000
20230825,4.08,4.08,4.15,4.04,134986.015625,55193612.000000,40028872.000000,0.000000
20230828,4.38,4.26,4.39,4.21,271343.281250,116559976.000000,40028872.000000,0.000000
20230829,4.24,4.3,4.34,4.2,235416.000000,100627952.000000,40028872.000000,1.000000
20230830,4.3,4.2,4.31,4.18,240477.000000,101676392.000000,40028872.000000,0.000000
20230831,4.2,3.91,4.21,3.9,289869.156250,115871192.000000,40028872.000000,0.000000
20230901,3.97,3.9,4.04,3.88,217385.203125,85827400.000000,40028872.000000,0.000000
20230904,3.91,3.93,4.01,3.91,216711.187500,85741432.000000,40028872.000000,1.000000
20230905,3.94,3.81,3.95,3.8,191022.000000,73337112.000000,40028872.000000,0.000000
20230906,3.84,3.89,3.92,3.78,173267.234375,66900120.000000,40028872.000000,1.000000
20230907,3.89,3.85,3.95,3.84,154214.000000,60178800.000000,40028872.000000,0.000000
20230908,3.86,3.85,3.89,3.8,112433.203125,43115024.000000,40028872.000000,0.000000
20230911,3.87,3.85,3.91,3.81,143286.578125,55159772.000000,40028872.000000,0.000000
20230912,3.86,3.84,3.88,3.81,112896.000000,43343884.000000,40028872.000000,0.000000
20230913,3.85,3.82,3.89,3.81,104949.437500,40315628.000000,40028872.000000,0.000000
20230914,3.82,3.84,3.87,3.8,143252.203125,54935704.000000,40028872.000000,1.000000
20230915,3.85,3.82,3.91,3.81,188835.796875,72697496.000000,40028872.000000,0.000000
20230918,3.81,3.79,3.82,3.74,161893.000000,61084676.000000,40028872.000000,0.000000
20230919,3.79,3.8,3.84,3.79,108435.007812,41284912.000000,40028872.000000,1.000000
20230920,3.8,3.82,3.86,3.78,86115.710938,32917748.000000,40028872.000000,1.000000
20230921,3.81,3.81,3.86,3.79,110324.859375,42171768.000000,40028872.000000,0.000000
20230922,3.79,3.89,3.92,3.79,174844.312500,67698568.000000,40028872.000000,1.000000
20230925,3.9,3.73,3.91,3.72,180021.359375,67894440.000000,40028872.000000,0.000000
20230926,3.74,3.72,3.76,3.72,123965.226562,46317748.000000,40028872.000000,0.000000
20230927,3.72,3.71,3.74,3.7,75134.000000,27944332.000000,40028872.000000,0.000000
20230928,3.71,3.67,3.74,3.67,121657.328125,44921928.000000,40028872.000000,0.000000
20231009,3.69,3.61,3.69,3.58,183018.875000,66047216.000000,40028872.000000,0.000000
20231010,3.61,3.58,3.65,3.58,130241.757812,46848016.000000,40028872.000000,0.000000
20231011,3.59,3.55,3.6,3.53,170062.343750,60454512.000000,40028872.000000,0.000000
20231012,3.55,3.56,3.58,3.52,120460.226562,42779344.000000,40028872.000000,1.000000
20231013,3.55,3.51,3.56,3.49,113953.000000,40085828.000000,40028872.000000,0.000000
20231016,3.52,3.5,3.52,3.47,110301.828125,38501968.000000,40028872.000000,0.000000
20231017,3.5,3.48,3.51,3.45,106801.601562,37152144.000000,40028872.000000,0.000000
20231018,3.47,3.42,3.48,3.42,99622.570312,34313760.000000,40028872.000000,0.000000
20231019,3.41,3.43,3.49,3.4,124363.187500,42881504.000000,40028872.000000,1.000000
20231020,3.43,3.44,3.51,3.4,141175.750000,48826708.000000,40028872.000000,1.000000
20231023,3.42,3.37,3.46,3.35,140143.906250,47552096.000000,40028872.000000,0.000000
20231024,3.37,3.48,3.49,3.35,163372.281250,56186368.000000,40028872.000000,1.000000
20231025,3.48,3.48,3.53,3.47,133384.015625,46702256.000000,40028872.000000,0.000000
20231026,3.48,3.44,3.49,3.42,102988.710938,35502436.000000,40028872.000000,0.000000
20231027,3.44,3.48,3.5,3.43,98864.070312,34332520.000000,40028872.000000,1.000000
20231030,3.47,3.47,3.51,3.46,103392.062500,35994240.000000,40028872.000000,0.000000
20231031,3.46,3.48,3.5,3.41,120343.109375,41591456.000000,40028872.000000,1.000000
20231101,3.49,3.47,3.5,3.44,142022.343750,49293416.000000,40028872.000000,0.000000
20231102,3.45,3.46,3.5,3.43,138687.234375,48060944.000000,40028872.000000,1.000000
20231103,3.46,3.39,3.47,3.38,173661.812500,59073416.000000,40028872.000000,0.000000
20231106,3.41,3.5,3.5,3.39,193050.000000,66815968.000000,40028872.000000,1.000000
20231107,3.52,3.48,3.54,3.47,141685.000000,49548072.000000,40028872.000000,0.000000
20231108,3.49,3.51,3.55,3.48,152487.828125,53578488.000000,40028872.000000,1.000000
20231109,3.5,3.46,3.53,3.44,134743.453125,46904496.000000,40028872.000000,0.000000
20231110,3.45,3.37,3.46,3.36,168827.000000,57137320.000000,40028872.000000,0.000000
20231113,3.39,3.39,3.4,3.33,128319.203125,43217824.000000,40028872.000000,0.000000
20231114,3.4,3.43,3.44,3.37,135815.578125,46411024.000000,40028872.000000,1.000000
20231115,3.44,3.37,3.46,3.36,189126.000000,64200740.000000,40028872.000000,0.000000
