DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20230717,5.1,5.13,5.14,5.02,109887.609375,58610620.000000,16922096.000000,0.000000
20230718,5.12,5.18,5.24,5.05,84846.593750,45861092.000000,16922096.000000,0.000000
20230719,5.17,5.19,5.24,5.15,61986.000000,33726128.000000,16922096.000000,0.000000
20230720,5.19,5.14,5.24,5.13,86211.476562,46892384.000000,16922096.000000,0.000000
20230721,5.13,5.08,5.17,5.06,71549.867188,38278836.000000,16922096.000000,0.000000
20230724,5.07,5.12,5.16,5.06,56368.328125,30260638.000000,16922096.000000,0.000000
20230725,5.13,5.21,5.22,5.11,84913.382812,46033312.000000,16922096.000000,0.000000
20230726,5.2,5.1,5.21,5.06,71858.546875,38472920.000000,16922096.000000,0.000000
20230727,5.09,5.15,5.23,5.09,99597.132812,54039120.000000,16922096.000000,0.000000
20230728,5.12,5.19,5.23,5.06,83158.906250,45030936.000000,16922096.000000,0.000000
20230731,5.21,5.31,5.33,5.19,99979.289062,55205076.000000,16922096.000000,0.000000
20230801,5.29,5.23,5.31,5.21,76891.109375,42243824.000000,16922096.000000,0.000000
20230802,5.21,5.3,5.32,5.2,85530.523438,47193120.000000,16922096.000000,0.000000
20230803,5.3,5.23,5.31,5.21,59459.949219,32652762.000000,16922096.000000,0.000000
20230804,5.23,5.21,5.27,5.17,70015.468750,38271076.000000,16922096.000000,0.000000
20230807,5.21,5.23,5.28,5.1,74953.000000,40949544.000000,16922096.000000,0.000000
20230808,5.22,5.21,5.26,5.18,58317.011719,31855014.000000,16922096.000000,0.000000
20230809,5.22,5.08,5.23,5.05,82977.148438,44370760.000000,16922096.000000,0.000000
20230810,5.08,5.02,5.1,5,65039.398438,34366140.000000,16922096.000000,1.000000
20230811,5.07,4.94,5.11,4.94,59167.660156,31126362.000000,16922096.000000,1.000000
20230814,4.97,4.98,4.99,4.86,68697.750000,35556936.000000,16922096.000000,0.000000
20230815,4.98,4.99,5.08,4.94,60506.031250,31790472.000000,16922096.000000,0.000000
20230816,4.96,4.95,5.04,4.94,52877.000000,27604708.000000,16922096.000000,0.000000
20230817,4.92,5.03,5.07,4.87,62450.121094,32708424.000000,16922096.000000,0.000000
20230818,5.05,4.97,5.07,4.97,46613.839844,24540716.000000,16922096.000000,0.000000
20230821,4.91,4.9,5.05,4.9,46596.578125,24317664.000000,16922096.000000,0.000000
20230822,4.95,5.01,5.03,4.92,74276.523438,38847532.000000,16922096.000000,0.000000
20230823,5.05,4.96,5.05,4.92,74880.257812,39231208.000000,16922096.000000,0.000000
20230824,5.01,4.89,5.01,4.87,63722.460938,32869838.000000,16922096.000000,0.000000
20230825,4.89,4.85,4.93,4.81,48153.199219,24653310.000000,16922096.000000,1.000000
20230828,5.02,5.02,5.15,4.99,136348.937500,72400832.000000,16922096.000000,0.000000
20230829,4.98,5.18,5.21,4.95,129577.109375,69455040.000000,16922096.000000,0.000000
20230830,5.15,5.27,5.31,5.14,133693.000000,73518208.000000,16922096.000000,0.000000
20230831,5.2,5.18,5.26,5.14,79843.328125,43327696.000000,16922096.000000,0.000000
20230901,5.17,5.18,5.21,5.13,82700.929688,44824736.000000,16922096.000000,0.000000
20230904,5.2,5.22,5.24,5.15,86394.242188,47039156.000000,16922096.000000,0.000000
20230905,5.23,5.18,5.26,5.13,81773.390625,44298244.000000,16922096.000000,0.000000
20230906,5.15,5.17,5.22,5.11,59697.859375,32382114.000000,16922096.000000,0.000000
20230907,5.17,5.05,5.17,5.05,54212.328125,29024074.000000,16922096.000000,1.000000
20230908,5.05,5.06,5.1,5.03,43455.000000,23100472.000000,16922096.000000,0.000000
20230911,5.14,5.28,5.28,5.06,101467.601562,55337036.000000,16922096.000000,0.000000
20230912,5.26,5.28,5.32,5.22,63952.019531,35340396.000000,16922096.000000,0.000000
20230913,5.27,5.2,5.31,5.16,63890.800781,34965476.000000,16922096.000000,0.000000
20230914,5.19,5.11,5.2,5.08,58590.000000,31440540.000000,16922096.000000,0.000000
20230915,5.12,5.1,5.17,5.08,54999.511719,29503830.000000,16922096.000000,1.000000
